X,Y,time
13.709679,-11.893424,111016950.0
13.672345,-11.932922,111033896.0
13.721619,-11.792761,111050850.0
13.7221155,-11.886799,111067790.0
13.736792,-11.879286,111084744.0
13.745907,-11.865339,111101700.0
13.760207,-11.845724,111118640.0
13.72743,-11.694961,111135590.0
13.749966,-11.746386,111152540.0
13.743744,-11.702208,111169490.0
13.741638,-11.680152,111186440.0
13.740415,-11.656853,111203390.0
13.741319,-11.635064,111220340.0
13.668941,-11.555217,111237290.0
13.759807,-11.6593485,111254240.0
13.77188,-11.672747,111271180.0
13.724289,-11.576229,111288136.0
13.795338,-11.677933,111305090.0
13.7931385,-11.6789465,111322030.0
13.800066,-11.666643,111338984.0
13.798619,-11.65356,111355940.0
13.766535,-11.608836,111372880.0
13.619511,-11.512509,111389830.0
13.670365,-11.564327,111406776.0
13.629805,-11.539018,111423730.0
13.621454,-11.540031,111440680.0
13.599407,-11.539119,111457624.0
13.598173,-11.541341,111474580.0
13.457989,-11.418338,111491530.0
13.488181,-11.443624,111508470.0
13.418644,-11.399833,111525420.0
13.323118,-11.31643,111542370.0
13.387522,-11.399441,111559320.0
13.347519,-11.352699,111576270.0
13.2732725,-11.304729,111593220.0
13.106443,-11.207174,111610170.0
13.1770935,-11.255799,111627120.0
13.129147,-11.23882,111644060.0
12.992973,-11.15603,111661016.0
13.02347,-11.157016,111677970.0
12.949396,-11.114282,111694910.0
12.92972,-11.110141,111711864.0
12.782932,-11.052311,111728820.0
12.724591,-11.051463,111745760.0
12.761028,-11.047906,111762710.0
