X,Y,time
13.006476,-11.372834,128813560.0
12.951733,-11.347206,128830510.0
12.951733,-11.347206,128847460.0
13.022284,-11.379263,128864410.0
12.949503,-11.341947,128881350.0
12.940634,-11.341601,128898300.0
12.935592,-11.3417845,128915256.0
13.0279455,-11.370571,128932200.0
13.0222645,-11.370089,128949150.0
13.0279455,-11.370571,128966104.0
12.940066,-11.346069,128983050.0
13.04048,-11.381195,129000000.0
12.953455,-11.328636,129016950.0
13.045584,-11.370337,129033896.0
13.04183,-11.369743,129050850.0
13.024452,-11.341301,129067790.0
13.043595,-11.363597,129084744.0
13.041072,-11.336523,129101700.0
13.041072,-11.336523,129118640.0
13.041072,-11.336523,129135590.0
13.045149,-11.334295,129152540.0
13.045149,-11.334295,129169490.0
13.043358,-11.336305,129186440.0
13.061094,-11.341978,129203390.0
13.061094,-11.341978,129220340.0
13.061094,-11.341978,129237290.0
13.0634575,-11.336119,129254240.0
13.026022,-11.310122,129271180.0
13.027751,-11.312892,129288136.0
13.039945,-11.310284,129305090.0
13.061422,-11.317019,129322030.0
13.061422,-11.317019,129338984.0
13.06094,-11.319782,129355940.0
13.0582485,-11.317739,129372880.0
13.066987,-11.312109,129389830.0
12.938108,-11.301448,129406776.0
13.062931,-11.311881,129423730.0
13.062931,-11.311881,129440680.0
13.062931,-11.311881,129457624.0
13.0655365,-11.309234,129474580.0
13.0663185,-11.310346,129491530.0
13.071101,-11.3123,129508470.0
12.952673,-11.295192,129525420.0
12.952539,-11.2990055,129542370.0
12.952673,-11.295192,129559320.0
13.088387,-11.31698,129576270.0
12.953545,-11.294072,129593220.0
13.091014,-11.316904,129610170.0
13.088078,-11.31074,129627120.0
13.0903225,-11.316002,129644060.0
13.086559,-11.312558,129661016.0
13.086559,-11.312558,129677970.0
13.086559,-11.312558,129694910.0
13.065849,-11.292826,129711864.0
12.958955,-11.277374,129728820.0
13.065849,-11.292826,129745760.0
12.958298,-11.282746,129762710.0
13.089039,-11.293849,129779660.0
13.1085,-11.299059,129796610.0
13.106224,-11.296037,129813560.0
13.108091,-11.2980385,129830510.0
13.105795,-11.301713,129847460.0
13.105795,-11.301713,129864410.0
13.106343,-11.289432,129881350.0
12.977716,-11.268545,129898300.0
12.979961,-11.263743,129915256.0
13.112283,-11.292498,129932200.0
13.114451,-11.293467,129949150.0
13.114451,-11.293467,129966104.0
13.109645,-11.294244,129983050.0
13.110383,-11.295259,130000000.0
13.112706,-11.284162,130016950.0
13.114595,-11.270338,130033896.0
13.109267,-11.2736635,130050850.0
13.109267,-11.2736635,130067790.0
13.11458,-11.270184,130084744.0
13.116569,-11.26671,130101700.0
13.114075,-11.266546,130118640.0
13.116569,-11.26671,130135590.0
12.986597,-11.258953,130152540.0
12.986597,-11.258953,130169490.0
13.133237,-11.268856,130186440.0
13.133237,-11.268856,130203390.0
13.002594,-11.252731,130220340.0
13.005173,-11.259309,130237290.0
13.01578,-11.25464,130254240.0
13.01784,-11.24456,130271180.0
13.01578,-11.25464,130288136.0
13.017795,-11.245456,130305090.0
13.017795,-11.245456,130322030.0
13.017795,-11.245456,130338984.0
13.017795,-11.245456,130355940.0
13.011908,-11.243553,130372880.0
13.011908,-11.243553,130389830.0
13.00441,-11.239929,130406776.0
12.99859,-11.242308,130423730.0
13.135067,-11.256084,130440680.0
13.147535,-11.270865,130457624.0
13.001996,-11.233476,130474580.0
13.155519,-11.266916,130491530.0
13.154105,-11.273159,130508470.0
13.158308,-11.269472,130525420.0
13.15617,-11.271619,130542370.0
13.133244,-11.241569,130559320.0
13.133244,-11.241569,130576270.0
13.133244,-11.241569,130593220.0
13.013838,-11.235455,130610170.0
13.013838,-11.235455,130627120.0
13.153099,-11.249162,130644060.0
13.153099,-11.249162,130661016.0
13.017606,-11.223471,130677970.0
13.153099,-11.249162,130694910.0
13.157993,-11.246577,130711864.0
13.157993,-11.246577,130728820.0
13.016124,-11.226959,130745760.0
13.016124,-11.226959,130762710.0
13.016124,-11.226959,130779660.0
13.159158,-11.245623,130796610.0
13.174631,-11.251696,130813560.0
13.174631,-11.251696,130830510.0
13.0253105,-11.214344,130847460.0
13.0253105,-11.214344,130864410.0
13.174631,-11.251696,130881350.0
13.032888,-11.215601,130898300.0
13.029314,-11.215975,130915256.0
13.0279455,-11.214497,130932200.0
13.034183,-11.214614,130949150.0
13.0279455,-11.214497,130966104.0
13.178911,-11.25003,130983050.0
13.040144,-11.211433,131000000.0
13.156681,-11.218131,131016950.0
13.156681,-11.218131,131033896.0
13.16095,-11.219671,131050850.0
13.033472,-11.212078,131067790.0
13.033472,-11.212078,131084744.0
13.047293,-11.214354,131101700.0
13.047293,-11.214354,131118640.0
13.047293,-11.214354,131135590.0
13.047293,-11.214354,131152540.0
13.190184,-11.243978,131169490.0
13.037275,-11.212017,131186440.0
13.051399,-11.209564,131203390.0
13.2048,-11.241772,131220340.0
13.208447,-11.243574,131237290.0
13.05847,-11.212147,131254240.0
13.060713,-11.212017,131271180.0
13.05864,-11.209593,131288136.0
13.060713,-11.212017,131305090.0
13.05864,-11.209593,131322030.0
13.05864,-11.209593,131338984.0
13.05864,-11.209593,131355940.0
13.05864,-11.209593,131372880.0
13.2069435,-11.248095,131389830.0
13.209019,-11.2420025,131406776.0
13.2069435,-11.248095,131423730.0
13.2069435,-11.248095,131440680.0
13.210821,-11.241004,131457624.0
13.208679,-11.242397,131474580.0
13.208679,-11.242397,131491530.0
13.202965,-11.220215,131508470.0
13.223501,-11.244203,131525420.0
13.223501,-11.244203,131542370.0
13.223698,-11.240023,131559320.0
13.223045,-11.240795,131576270.0
13.224737,-11.242735,131593220.0
13.201918,-11.206767,131610170.0
13.221528,-11.206894,131627120.0
13.0865555,-11.204282,131644060.0
13.227438,-11.208752,131661016.0
13.086521,-11.203161,131677970.0
13.087958,-11.204464,131694910.0
13.087492,-11.203516,131711864.0
13.087958,-11.204464,131728820.0
13.224904,-11.196829,131745760.0
13.224904,-11.196829,131762710.0
13.224904,-11.196829,131779660.0
13.090542,-11.198732,131796610.0
13.087156,-11.2056675,131813560.0
13.232549,-11.21702,131830510.0
13.228926,-11.2144,131847460.0
13.228926,-11.2144,131864410.0
13.0925865,-11.203397,131881350.0
13.233557,-11.213606,131898300.0
13.096616,-11.190813,131915256.0
13.096616,-11.190813,131932200.0
13.254509,-11.219006,131949150.0
13.096616,-11.190813,131966104.0
13.101457,-11.189262,131983050.0
13.255322,-11.220137,132000000.0
13.255699,-11.217331,132016950.0
13.255699,-11.217331,132033896.0
13.255699,-11.217331,132050850.0
13.100973,-11.1959505,132067790.0
13.100973,-11.1959505,132084744.0
13.100973,-11.1959505,132101700.0
13.100973,-11.1959505,132118640.0
13.104603,-11.193477,132135590.0
13.251812,-11.216066,132152540.0
13.252832,-11.21307,132169490.0
13.252832,-11.21307,132186440.0
13.119499,-11.189438,132203390.0
13.119499,-11.189438,132220340.0
13.119499,-11.189438,132237290.0
13.269402,-11.215037,132254240.0
13.275112,-11.218334,132271180.0
13.275112,-11.218334,132288136.0
13.274405,-11.212112,132305090.0
13.279137,-11.217331,132322030.0
13.271865,-11.214235,132338984.0
13.277285,-11.218034,132355940.0
13.123236,-11.186363,132372880.0
13.276892,-11.224114,132389830.0
13.128952,-11.186155,132406776.0
13.123236,-11.186363,132423730.0
13.128952,-11.186155,132440680.0
13.277175,-11.214043,132457624.0
13.279331,-11.218565,132474580.0
13.278698,-11.21249,132491530.0
13.278698,-11.21249,132508470.0
13.278698,-11.21249,132525420.0
13.278698,-11.21249,132542370.0
13.278698,-11.21249,132559320.0
13.281272,-11.211489,132576270.0
13.293598,-11.21271,132593220.0
13.294504,-11.2102,132610170.0
13.293358,-11.217358,132627120.0
13.293358,-11.217358,132644060.0
13.293358,-11.217358,132661016.0
13.293358,-11.217358,132677970.0
13.299334,-11.215728,132694910.0
13.135846,-11.1859865,132711864.0
13.144667,-11.181549,132728820.0
13.301502,-11.199877,132745760.0
13.295744,-11.188482,132762710.0
13.295744,-11.188482,132779660.0
13.295744,-11.188482,132796610.0
13.301502,-11.199877,132813560.0
13.300856,-11.196016,132830510.0
13.300856,-11.196016,132847460.0
13.29775,-11.185314,132864410.0
13.3044405,-11.197263,132881350.0
13.3044405,-11.197263,132898300.0
13.3044405,-11.197263,132915256.0
13.3044405,-11.197263,132932200.0
13.29775,-11.185314,132949150.0
13.29775,-11.185314,132966104.0
13.29775,-11.185314,132983050.0
13.157469,-11.18223,133000000.0
13.157469,-11.18223,133016950.0
13.157469,-11.18223,133033896.0
13.29775,-11.185314,133050850.0
13.29775,-11.185314,133067790.0
13.29775,-11.185314,133084744.0
13.320097,-11.19924,133101700.0
13.161303,-11.178801,133118640.0
13.319181,-11.188482,133135590.0
13.319181,-11.188482,133152540.0
13.321188,-11.185314,133169490.0
13.319181,-11.188482,133186440.0
13.321188,-11.185314,133203390.0
13.319593,-11.1839,133220340.0
13.323097,-11.193657,133237290.0
13.181577,-11.18346,133254240.0
13.319593,-11.1839,133271180.0
13.318654,-11.173391,133288136.0
13.319593,-11.1839,133305090.0
13.180906,-11.18223,133322030.0
13.316897,-11.185583,133338984.0
13.316897,-11.185583,133355940.0
13.318654,-11.173391,133372880.0
13.181708,-11.181026,133389830.0
13.181708,-11.181026,133406776.0
13.191395,-11.178675,133423730.0
13.181708,-11.181026,133440680.0
13.194085,-11.176015,133457624.0
13.190623,-11.177727,133474580.0
13.344416,-11.19949,133491530.0
13.346956,-11.201298,133508470.0
13.346956,-11.201298,133525420.0
13.205146,-11.181026,133542370.0
13.205146,-11.181026,133559320.0
13.205146,-11.181026,133576270.0
13.203743,-11.180844,133593220.0
13.341867,-11.178299,133610170.0
13.347384,-11.198119,133627120.0
13.344625,-11.185314,133644060.0
13.349272,-11.199911,133661016.0
13.205369,-11.179754,133677970.0
13.205369,-11.179754,133694910.0
13.342092,-11.173391,133711864.0
13.342092,-11.173391,133728820.0
13.349607,-11.196503,133745760.0
13.344519,-11.183603,133762710.0
13.34723,-11.198221,133779660.0
13.344519,-11.183603,133796610.0
13.209918,-11.173101,133813560.0
13.21163,-11.174061,133830510.0
13.213131,-11.174767,133847460.0
13.372887,-11.193893,133864410.0
13.213489,-11.167624,133881350.0
13.372026,-11.19166,133898300.0
13.2133,-11.174147,133915256.0
13.371117,-11.187798,133932200.0
13.220006,-11.173016,133949150.0
13.217243,-11.174931,133966104.0
13.373487,-11.195368,133983050.0
13.365305,-11.178299,134000000.0
13.375525,-11.193447,134016950.0
13.365529,-11.173391,134033896.0
13.365305,-11.178299,134050850.0
