X,Y,time
14.200347,-4.852105,79847460.0
14.253911,-4.865889,79864410.0
14.289302,-4.8622227,79881350.0
14.327526,-4.9186606,79898300.0
14.350064,-4.9788394,79915256.0
14.339605,-5.0207715,79932200.0
14.334274,-5.050913,79949150.0
14.35946,-5.0455866,79966104.0
14.360363,-5.06503,79983050.0
14.364193,-5.0711126,80000000.0
14.361132,-5.088772,80016950.0
14.369371,-5.0951204,80033896.0
14.369279,-5.116209,80050850.0
14.369135,-5.116954,80067790.0
14.372661,-5.121104,80084744.0
14.370052,-5.1242533,80101700.0
14.369582,-5.146804,80118640.0
14.341412,-5.1882257,80135590.0
14.319645,-5.2369175,80152540.0
14.28569,-5.258771,80169490.0
14.263301,-5.279536,80186440.0
14.269672,-5.2875414,80203390.0
14.268568,-5.3083777,80220340.0
14.215768,-5.3548203,80237290.0
14.153536,-5.3986397,80254240.0
14.127262,-5.4198866,80271180.0
14.103825,-5.443324,80288136.0
14.215826,-5.3947034,80305090.0
14.05695,-5.490199,80322030.0
14.002781,-5.511053,80338984.0
14.07925,-5.5318146,80355940.0
14.054533,-5.5557823,80372880.0
14.046847,-5.5658875,80389830.0
14.021162,-5.581824,80406776.0
13.981552,-5.6013813,80423730.0
13.750571,-5.601951,80440680.0
13.694588,-5.602775,80457624.0
13.653078,-5.612194,80474580.0
13.631304,-5.620679,80491530.0
13.591375,-5.6090865,80508470.0
13.62591,-5.608836,80525420.0
13.483797,-5.5329003,80542370.0
13.548376,-5.6151495,80559320.0
13.463835,-5.5080404,80576270.0
13.500183,-5.6122065,80593220.0
13.460481,-5.562645,80610170.0
13.414381,-5.516541,80627120.0
13.383691,-5.464196,80644060.0
13.374352,-5.4408426,80661016.0
13.394415,-5.430972,80677970.0
