X,Y,time
17.741348,-12.401264,158728820.0
17.741348,-12.401264,158745760.0
17.7415,-12.40271,158762700.0
17.748856,-12.386818,158779660.0
17.742432,-12.38168,158796600.0
17.744204,-12.384321,158813550.0
17.742819,-12.404757,158830510.0
17.742819,-12.404757,158847460.0
17.737005,-12.406715,158864400.0
17.731846,-12.405896,158881360.0
17.73489,-12.4092865,158898300.0
17.73489,-12.4092865,158915250.0
17.73489,-12.4092865,158932210.0
17.736313,-12.409009,158949150.0
17.73489,-12.4092865,158966100.0
17.736313,-12.409009,158983060.0
17.732754,-12.40666,159000000.0
17.736313,-12.409009,159016940.0
17.732754,-12.40666,159033900.0
17.737114,-12.411688,159050850.0
17.734379,-12.40759,159067790.0
17.737114,-12.411688,159084750.0
17.737114,-12.411688,159101700.0
17.737114,-12.411688,159118640.0
17.732212,-12.383963,159135600.0
17.732212,-12.383963,159152540.0
17.74329,-12.386263,159169490.0
17.74329,-12.386263,159186430.0
17.731743,-12.403343,159203400.0
17.74329,-12.386263,159220340.0
17.732212,-12.383963,159237280.0
17.732212,-12.383963,159254240.0
17.736313,-12.3855715,159271180.0
17.7325,-12.400892,159288130.0
17.730154,-12.400753,159305090.0
17.732754,-12.383223,159322030.0
17.733368,-12.399716,159338980.0
17.733368,-12.399716,159355940.0
17.736313,-12.3855715,159372880.0
17.736313,-12.3855715,159389820.0
17.728191,-12.385817,159406780.0
17.729412,-12.37906,159423730.0
17.733475,-12.380949,159440670.0
17.728737,-12.403191,159457630.0
17.72828,-12.379684,159474580.0
17.729706,-12.404517,159491520.0
