X,Y,time
13.152303,-11.654251,109745760.0
13.17116,-11.673355,109762710.0
13.0811,-11.705626,109779660.0
13.016172,-11.72971,109796610.0
13.071988,-11.750372,109813560.0
12.9180765,-11.722209,109830510.0
12.904125,-11.728149,109847460.0
12.886902,-11.722445,109864410.0
12.998146,-11.748329,109881350.0
12.852177,-11.708162,109898300.0
12.859797,-11.698121,109915256.0
13.004036,-11.728731,109932200.0
13.042995,-11.693772,109949150.0
13.07477,-11.672683,109966104.0
13.088007,-11.669806,109983050.0
12.9728365,-11.665884,110000000.0
13.001604,-11.653578,110016950.0
12.983105,-11.671744,110033896.0
13.02168,-11.679985,110050850.0
13.007698,-11.682179,110067790.0
13.006807,-11.681421,110084744.0
13.008921,-11.683247,110101700.0
12.94866,-11.695564,110118640.0
12.964302,-11.698945,110135590.0
12.976619,-11.754181,110152540.0
12.955492,-11.753879,110169490.0
12.949417,-11.750708,110186440.0
13.015188,-11.656581,110203390.0
12.986706,-11.697887,110220340.0
13.006245,-11.680211,110237290.0
13.011883,-11.653786,110254240.0
13.014885,-11.633535,110271180.0
13.036528,-11.633625,110288136.0
13.070778,-11.578742,110305090.0
