X,Y,time
15.51783,-4.523576,99254240.0
15.514402,-4.5724297,99271180.0
15.508304,-4.5994625,99288136.0
15.542494,-4.5083265,99305090.0
15.550505,-4.580578,99322030.0
15.550531,-4.652774,99338984.0
15.461125,-4.807681,99355940.0
15.469946,-4.8178043,99372880.0
15.476074,-4.8657665,99389830.0
15.444017,-4.939573,99406776.0
15.470229,-4.997233,99423730.0
15.469595,-5.037018,99440680.0
15.458517,-5.0624094,99457624.0
15.456863,-5.061165,99474580.0
15.47472,-5.1320686,99491530.0
15.504333,-5.204977,99508470.0
15.485643,-5.2551236,99525420.0
15.499441,-5.1850224,99542370.0
15.527422,-5.301366,99559320.0
15.546326,-5.375465,99576270.0
15.571678,-5.4582887,99593220.0
15.581377,-5.483765,99610170.0
15.577712,-5.51433,99627120.0
15.604881,-5.554141,99644060.0
15.604809,-5.633343,99661016.0
15.615093,-5.7033916,99677970.0
15.644039,-5.6269655,99694910.0
15.613701,-5.7743945,99711864.0
15.608456,-5.79879,99728820.0
15.585009,-5.8667283,99745760.0
15.556982,-5.914246,99762710.0
15.616793,-5.870378,99779660.0
15.547789,-5.984588,99796610.0
15.601956,-5.930308,99813560.0
15.55925,-5.991824,99830510.0
15.370797,-6.068141,99847460.0
15.464252,-6.081133,99864410.0
15.45085,-6.0974483,99881350.0
15.434795,-6.11576,99898300.0
15.344769,-6.1413774,99915256.0
15.284838,-6.1676493,99932200.0
15.08713,-6.167489,99949150.0
15.080807,-6.1614976,99966104.0
15.191088,-6.191087,99983050.0
14.947264,-6.202779,100000000.0
14.873363,-6.1990604,100016950.0
14.942817,-6.2002974,100033896.0
14.804256,-6.1993885,100050850.0
14.91383,-6.217037,100067790.0
14.757877,-6.207128,100084744.0
14.6896305,-6.1967053,100101700.0
14.631847,-6.168103,100118640.0
14.595339,-6.134481,100135590.0
14.579112,-6.13019,100152540.0
14.652319,-6.2175794,100169490.0
14.55892,-6.15364,100186440.0
14.44446,-6.0257277,100203390.0
14.469847,-6.095983,100220340.0
14.4478035,-6.095311,100237290.0
14.421766,-6.074025,100254240.0
14.371441,-6.00669,100271180.0
14.347484,-5.9329615,100288136.0
14.349508,-5.887487,100305090.0
14.327665,-5.8625956,100322030.0
14.310124,-5.8409815,100338984.0
14.310124,-5.770669,100355940.0
14.308054,-5.697339,100372880.0
14.321583,-5.632989,100389830.0
14.3119545,-5.596767,100406776.0
14.351772,-5.465515,100423730.0
14.332201,-5.5156693,100440680.0
14.339361,-5.4395328,100457624.0
14.359254,-5.3642597,100474580.0
14.357311,-5.3466105,100491530.0
14.395363,-5.20623,100508470.0
14.374201,-5.2580667,100525420.0
14.382788,-5.181,100542370.0
14.398279,-5.1339197,100559320.0
14.411209,-5.090459,100576270.0
14.398415,-5.0665817,100593220.0
14.406963,-4.995513,100610170.0
14.416821,-4.923674,100627120.0
14.405615,-4.8600054,100644060.0
14.402781,-4.825262,100661016.0
14.40574,-4.819854,100677970.0
