X,Y,time
13.5002775,-5.2692375,71661016.0
13.845254,-5.282951,63033896.0
13.851485,-5.310483,63050850.0
13.838299,-5.305023,63067796.0
13.834165,-5.30529,63084744.0
13.83518,-5.3082175,63101696.0
13.832573,-5.311311,63118644.0
13.865858,-5.348889,63135590.0
13.866051,-5.370474,63152544.0
13.863827,-5.369468,63169492.0
13.859081,-5.3741264,63186440.0
13.860064,-5.3748503,63203388.0
13.864378,-5.392986,63220336.0
13.886406,-5.3930473,63237290.0
13.995388,-5.43542,63254236.0
14.025063,-5.4394555,63271184.0
14.042459,-5.44197,63288136.0
14.046847,-5.4487,63305084.0
14.079144,-5.4616904,63322030.0
14.087482,-5.463667,63338984.0
14.092737,-5.463918,63355932.0
14.116175,-5.463918,63372880.0
14.163204,-5.448168,63389830.0
14.226597,-5.427588,63406780.0
14.255925,-5.404071,63423730.0
14.190638,-5.4747744,63440676.0
14.27088,-5.3916473,63457628.0
14.215551,-5.466178,63474576.0
14.25549,-5.4173145,63491524.0
14.283889,-5.366589,63508470.0
14.287933,-5.347969,63525424.0
14.292741,-5.3211803,63542372.0
14.291731,-5.298476,63559320.0
14.261162,-5.199075,63576270.0
14.22234,-5.1632695,63593220.0
14.19836,-5.143673,63610170.0
14.103109,-5.138637,63627120.0
14.101984,-5.135621,63644068.0
14.223566,-5.133621,63661016.0
14.099645,-5.1158333,63677970.0
14.174908,-5.11899,63694916.0
14.103702,-5.1321883,63711864.0
14.059977,-5.1388755,63728812.0
14.029291,-5.1338863,63745760.0
13.916349,-5.2081776,63762710.0
13.911877,-5.232342,63779660.0
13.850586,-5.2867455,63796610.0
13.888805,-5.231708,63813560.0
13.857342,-5.2600822,63830508.0
13.772332,-5.370644,63847456.0
13.751379,-5.3736424,63864410.0
13.704022,-5.445036,63881356.0
13.664799,-5.513524,63898304.0
13.656553,-5.537207,63915256.0
13.630182,-5.5550804,63932204.0
13.630465,-5.5606604,63949150.0
13.613511,-5.610307,63966100.0
13.625893,-5.6764355,63983050.0
13.618706,-5.7180557,64000000.0
13.611208,-5.744561,64016948.0
13.608196,-5.766621,64033896.0
13.621237,-5.798772,64050850.0
13.654797,-5.860536,64067796.0
13.682201,-5.9035354,64084744.0
13.690485,-5.9378605,64101696.0
13.702932,-5.956772,64118644.0
13.700527,-5.9605117,64135590.0
13.751873,-5.9774103,64152544.0
13.798247,-6.021078,64169492.0
13.859908,-6.065504,64186440.0
13.86376,-6.066002,64203388.0
13.86206,-6.068199,64220336.0
13.903099,-6.0929117,64237290.0
13.909431,-6.0893154,64254236.0
13.909813,-6.0950556,64271184.0
13.810713,-6.102642,64288136.0
13.820191,-6.115082,64305084.0
13.958333,-6.119047,64322030.0
13.958333,-6.119047,64338984.0
13.954849,-6.1180773,64355932.0
13.976549,-6.1316457,64372880.0
14.001625,-6.14258,64389830.0
13.997832,-6.1443315,64406780.0
13.997832,-6.1443315,64423730.0
14.0004635,-6.1413045,64440676.0
14.0004635,-6.1413045,64457628.0
14.020738,-6.1424227,64474576.0
13.908694,-6.162459,64491524.0
13.960131,-6.1841497,64508470.0
13.917442,-6.168002,64525424.0
13.915255,-6.167489,64542372.0
13.937922,-6.166871,64559320.0
14.067711,-6.1718893,64576270.0
14.0693,-6.1670427,64593220.0
14.0693,-6.1670427,64610170.0
14.070776,-6.164742,64627120.0
14.118785,-6.169339,64644068.0
14.185802,-6.1563907,64661016.0
14.2104225,-6.1627846,64677970.0
14.225374,-6.1645803,64694916.0
14.141592,-6.1744814,64711864.0
14.248995,-6.150171,64728812.0
14.319206,-6.1234694,64745760.0
14.371544,-6.096857,64762710.0
14.287728,-6.121559,64779660.0
14.31119,-6.1226077,64796610.0
14.427261,-6.081423,64813560.0
14.462943,-6.045106,64830508.0
