X,Y,time
13.074895,-11.612368,110389830.0
13.013251,-11.668972,110406776.0
13.022165,-11.695384,110423730.0
13.031948,-11.728959,110440680.0
13.031948,-11.728959,110457624.0
13.030383,-11.728104,110474580.0
13.030383,-11.728104,110491530.0
13.04357,-11.779451,110508470.0
13.046896,-11.8463125,110525420.0
13.059137,-11.844295,110542370.0
13.068188,-11.816899,110559320.0
13.068188,-11.793462,110576270.0
13.087538,-11.798426,110593220.0
13.114208,-11.8210125,110610170.0
13.1366825,-11.867451,110627120.0
13.133529,-11.888405,110644060.0
13.152487,-11.892523,110661016.0
13.165768,-11.885169,110677970.0
13.164551,-11.883187,110694910.0
13.186136,-11.890144,110711864.0
13.235287,-11.8801365,110728820.0
13.278622,-11.912259,110745760.0
13.205551,-11.898567,110762710.0
13.324196,-11.939099,110779660.0
13.327517,-11.943241,110796610.0
13.325933,-11.941219,110813560.0
13.2589245,-11.91743,110830510.0
13.375528,-11.942003,110847460.0
13.4757595,-11.941941,110864410.0
