X,Y,time
12.725112,-10.997055,124627120.0
12.739296,-10.993845,124644060.0
12.759821,-11.018714,124661016.0
12.682415,-10.974518,124677970.0
12.840801,-11.065182,124694910.0
12.88019,-11.113318,124711864.0
12.885151,-11.130512,124728820.0
12.900167,-11.137763,124745760.0
12.921367,-11.182558,124762710.0
12.952673,-11.25514,124779660.0
12.962305,-11.318308,124796610.0
12.965181,-11.32863,124813560.0
12.979815,-11.34314,124830510.0
12.995501,-11.377883,124847460.0
12.9827585,-11.339763,124864410.0
12.989082,-11.513884,124881350.0
13.004118,-11.529334,124898300.0
12.95546,-11.539287,124915256.0
12.965523,-11.600863,124932200.0
12.96389,-11.687852,124949150.0
12.952759,-11.71281,124966104.0
12.959663,-11.70739,124983050.0
12.976619,-11.730743,125000000.0
13.033386,-11.679445,125016950.0
13.040294,-11.693815,125033896.0
13.02673,-11.712885,125050850.0
13.052104,-11.707366,125067790.0
13.07279,-11.696382,125084744.0
13.021388,-11.7213125,125101700.0
13.04953,-11.722973,125118640.0
13.039459,-11.751393,125135590.0
13.090626,-11.709092,125152540.0
13.05238,-11.731915,125169490.0
13.076937,-11.69583,125186440.0
12.973649,-11.715204,125203390.0
12.985012,-11.711086,125220340.0
12.985012,-11.711086,125237290.0
12.985012,-11.711086,125254240.0
13.055796,-11.706684,125271180.0
13.03739,-11.714456,125288136.0
13.031136,-11.705617,125305090.0
13.053823,-11.707528,125322030.0
13.072401,-11.670728,125338984.0
13.005032,-11.700629,125355940.0
13.017029,-11.698784,125372880.0
13.120946,-11.618887,125389830.0
13.120946,-11.618887,125406776.0
13.056004,-11.724568,125423730.0
13.054267,-11.7073555,125440680.0
12.975754,-11.760417,125457624.0
13.037335,-11.726838,125474580.0
13.003536,-11.785801,125491530.0
13.003536,-11.785801,125508470.0
13.003536,-11.785801,125525420.0
13.003536,-11.785801,125542370.0
13.003536,-11.785801,125559320.0
13.037111,-11.728273,125576270.0
13.056824,-11.702883,125593220.0
13.006479,-11.6950865,125610170.0
13.020672,-11.692028,125627120.0
13.021467,-11.678923,125644060.0
13.122192,-11.613953,125661016.0
13.072189,-11.660423,125677970.0
13.122904,-11.633256,125694910.0
13.122904,-11.633256,125711864.0
13.068666,-11.658638,125728820.0
13.000811,-11.699692,125745760.0
13.050376,-11.703336,125762710.0
13.038755,-11.698743,125779660.0
12.918207,-11.710027,125796610.0
12.940672,-11.713045,125813560.0
12.94738,-11.714452,125830510.0
12.958966,-11.707713,125847460.0
12.94738,-11.714452,125864410.0
13.038755,-11.698743,125881350.0
12.887037,-11.656441,125898300.0
12.872403,-11.636832,125915256.0
12.882782,-11.618478,125932200.0
12.882782,-11.618478,125949150.0
12.875416,-11.61703,125966104.0
12.859402,-11.61019,125983050.0
12.81982,-11.58622,126000000.0
12.766391,-11.538271,126016950.0
12.745946,-11.524875,126033896.0
12.736443,-11.526952,126050850.0
12.735605,-11.5111065,126067790.0
12.711128,-11.474892,126084744.0
12.778954,-11.492668,126101700.0
12.61796,-11.393828,126118640.0
12.719814,-11.441626,126135590.0
12.7321,-11.447474,126152540.0
12.609976,-11.341625,126169490.0
12.599377,-11.316735,126186440.0
12.576059,-11.244686,126203390.0
12.572901,-11.179948,126220340.0
12.598253,-11.278944,126237290.0
12.583775,-11.262303,126254240.0
12.581572,-11.256987,126271180.0
12.56897,-11.232801,126288136.0
12.544977,-11.188403,126305090.0
12.527548,-11.121731,126322030.0
12.492481,-11.095511,126338984.0
12.500748,-11.020348,126355940.0
12.547895,-10.963478,126372880.0
12.520481,-10.963597,126389830.0
12.453001,-10.876633,126406776.0
12.486359,-10.926922,126423730.0
12.476403,-10.912773,126440680.0
12.474281,-10.912953,126457624.0
12.51174,-10.929473,126474580.0
12.509893,-10.948594,126491530.0
12.514589,-10.942749,126508470.0
12.5094595,-10.946293,126525420.0
12.512058,-10.945495,126542370.0
12.506716,-10.904489,126559320.0
