X,Y,time
15.6683445,-4.1681547,60644068.0
15.601298,-4.1455655,60661016.0
15.554423,-4.1455655,60677970.0
15.626005,-4.160862,60694916.0
15.629168,-4.176901,60711864.0
15.639755,-4.2083483,60728812.0
15.49725,-4.1570816,60745760.0
15.466441,-4.143441,60762710.0
15.53442,-4.174782,60779660.0
15.490631,-4.1602535,60796610.0
15.511854,-4.176202,60813560.0
15.539049,-4.210137,60830508.0
15.600237,-4.29604,60847456.0
15.607365,-4.2941246,60864410.0
15.60368,-4.3130465,60881356.0
15.607365,-4.317562,60898304.0
15.610613,-4.314695,60915256.0
15.600216,-4.323095,60932204.0
15.599825,-4.3203154,60949150.0
15.581041,-4.3212805,60966100.0
15.581041,-4.3212805,60983050.0
15.577271,-4.3195963,61000000.0
15.454899,-4.248402,61016948.0
15.487545,-4.2450943,61033896.0
15.466848,-4.2215323,61050850.0
15.466848,-4.2215323,61067796.0
15.46723,-4.223137,61084744.0
15.414751,-4.223178,61101696.0
15.350262,-4.229844,61118644.0
