X,Y,time
13.042156,-11.398011,121813560.0
12.989311,-11.331727,121830510.0
13.081264,-11.318776,121847460.0
13.081629,-11.292357,121864410.0
13.095612,-11.282958,121881350.0
13.134121,-11.266968,121898300.0
13.078318,-11.263817,121915256.0
13.209974,-11.298783,121932200.0
13.137953,-11.251412,121949150.0
13.16268,-11.243851,121966104.0
13.1713915,-11.246424,121983050.0
13.2573185,-11.31711,122000000.0
13.2555485,-11.318539,122016950.0
13.283813,-11.310125,122033896.0
13.282429,-11.33153,122050850.0
13.282429,-11.33153,122067790.0
13.261349,-11.340488,122084744.0
13.310762,-11.309385,122101700.0
13.310978,-11.304682,122118640.0
13.249346,-11.353633,122135590.0
13.330316,-11.266716,122152540.0
13.235378,-11.342069,122169490.0
13.261434,-11.35708,122186440.0
13.261902,-11.356872,122203390.0
13.264305,-11.364048,122220340.0
13.333414,-11.302938,122237290.0
13.301924,-11.34937,122254240.0
13.2810955,-11.368282,122271180.0
13.260392,-11.36632,122288136.0
13.255108,-11.389197,122305090.0
13.062913,-11.379606,122322030.0
12.992881,-11.3523245,122338984.0
13.0442705,-11.374109,122355940.0
13.045223,-11.39337,122372880.0
13.022335,-11.373764,122389830.0
12.980201,-11.341598,122406776.0
12.94939,-11.281076,122423730.0
12.927788,-11.254195,122440680.0
12.926691,-11.235287,122457624.0
12.975171,-11.114366,122474580.0
13.028034,-11.106265,122491530.0
13.073481,-11.098677,122508470.0
12.935047,-11.06929,122525420.0
12.9482155,-11.052741,122542370.0
12.987216,-11.05083,122559320.0
13.145013,-11.130502,122576270.0
13.154632,-11.183592,122593220.0
13.171246,-11.178731,122610170.0
13.163214,-11.21131,122627120.0
13.177079,-11.278185,122644060.0
13.183189,-11.356236,122661016.0
13.17467,-11.377855,122677970.0
13.218323,-11.303647,122694910.0
13.229084,-11.320791,122711864.0
13.124951,-11.412226,122728820.0
13.088897,-11.449002,122745760.0
13.168754,-11.459132,122762710.0
13.118193,-11.473362,122779660.0
13.047987,-11.472117,122796610.0
