X,Y,time
12.996228,-11.366085,116813560.0
13.018248,-11.316248,116830510.0
13.031742,-11.350956,116847460.0
12.97853,-11.302117,116864410.0
13.000458,-11.314663,116881350.0
13.023946,-11.289471,116898300.0
13.047297,-11.229371,116915256.0
13.064521,-11.227901,116932200.0
13.08415,-11.212017,116949150.0
13.095625,-11.183861,116966104.0
13.131298,-11.186446,116983050.0
13.307732,-11.248554,117000000.0
13.352659,-11.297656,117016950.0
13.3575535,-11.320526,117033896.0
13.371767,-11.325974,117050850.0
13.387862,-11.310204,117067790.0
13.367136,-11.247278,117084744.0
13.397463,-11.367881,117101700.0
13.412844,-11.395782,117118640.0
13.41914,-11.469191,117135590.0
13.416452,-11.514787,117152540.0
13.391043,-11.543227,117169490.0
13.388726,-11.566116,117186440.0
13.382496,-11.572579,117203390.0
13.468996,-11.490033,117220340.0
13.375262,-11.5906,117237290.0
13.482036,-11.541957,117254240.0
13.477195,-11.567938,117271180.0
13.483734,-11.579634,117288136.0
13.473979,-11.5901785,117305090.0
13.358038,-11.617855,117322030.0
13.464085,-11.604321,117338984.0
13.456269,-11.60214,117355940.0
13.44978,-11.617063,117372880.0
13.450413,-11.616183,117389830.0
13.4304085,-11.623587,117406776.0
13.428671,-11.626308,117423730.0
13.403483,-11.626297,117440680.0
13.407562,-11.624412,117457624.0
13.37958,-11.643629,117474580.0
13.384439,-11.632539,117491530.0
13.38476,-11.647455,117508470.0
13.379591,-11.653639,117525420.0
13.331014,-11.557409,117542370.0
13.381186,-11.666677,117559320.0
13.320142,-11.555068,117576270.0
13.377769,-11.665935,117593220.0
13.29336,-11.531267,117610170.0
13.289163,-11.468236,117627120.0
13.297365,-11.534567,117644060.0
13.278946,-11.505727,117661016.0
13.272832,-11.391134,117677970.0
13.256302,-11.4892845,117694910.0
13.255934,-11.390297,117711864.0
13.262947,-11.345902,117728820.0
13.281941,-11.3006525,117745760.0
13.382632,-11.217754,117762710.0
13.411723,-11.190394,117779660.0
13.485268,-11.159712,117796610.0
13.536069,-11.152858,117813560.0
13.56048,-11.168717,117830510.0
13.440777,-11.122036,117847460.0
13.633724,-11.153574,117864410.0
13.68145,-11.202974,117881350.0
13.701611,-11.231083,117898300.0
13.717611,-11.232275,117915256.0
13.74208,-11.279865,117932200.0
13.764172,-11.347774,117949150.0
13.749319,-11.40296,117966104.0
13.744307,-11.420401,117983050.0
13.724839,-11.450954,118000000.0
13.712746,-11.498317,118016950.0
13.76734,-11.489673,118033896.0
13.741875,-11.523835,118050850.0
13.739935,-11.533014,118067790.0
13.707582,-11.555495,118084744.0
13.650063,-11.58008,118101700.0
13.557877,-11.5831,118118640.0
13.39889,-11.567598,118135590.0
13.483767,-11.607021,118152540.0
13.344232,-11.566177,118169490.0
13.395739,-11.571725,118186440.0
13.275115,-11.4838915,118203390.0
13.306627,-11.5547695,118220340.0
13.289705,-11.5522375,118237290.0
13.244509,-11.440303,118254240.0
13.240578,-11.431432,118271180.0
13.252573,-11.524735,118288136.0
13.229956,-11.535301,118305090.0
13.225648,-11.458813,118322030.0
13.288019,-11.3278675,118338984.0
13.197462,-11.399718,118355940.0
13.321804,-11.315946,118372880.0
13.2078495,-11.349062,118389830.0
13.398441,-11.274049,118406776.0
13.285772,-11.269029,118423730.0
13.308097,-11.257693,118440680.0
13.461523,-11.273853,118457624.0
13.345948,-11.239262,118474580.0
13.524929,-11.310304,118491530.0
13.555685,-11.365456,118508470.0
13.556565,-11.392723,118525420.0
13.568359,-11.412645,118542370.0
13.577313,-11.331137,118559320.0
13.5741005,-11.516252,118576270.0
13.612572,-11.463295,118593220.0
13.543711,-11.5891905,118610170.0
13.51484,-11.610668,118627120.0
13.518181,-11.61544,118644060.0
13.464858,-11.601106,118661016.0
13.529082,-11.628706,118677970.0
13.369734,-11.624994,118694910.0
13.363389,-11.628459,118711864.0
13.348017,-11.631021,118728820.0
13.308441,-11.602183,118745760.0
13.349726,-11.631715,118762710.0
13.25565,-11.523434,118779660.0
13.291451,-11.600825,118796610.0
13.262548,-11.597399,118813560.0
13.261491,-11.578993,118830510.0
13.237934,-11.536424,118847460.0
13.268799,-11.484136,118864410.0
13.300686,-11.41234,118881350.0
13.309902,-11.40176,118898300.0
13.205198,-11.393099,118915256.0
13.345347,-11.372464,118932200.0
13.395833,-11.369047,118949150.0
13.438499,-11.388174,118966104.0
13.425188,-11.362497,118983050.0
13.469582,-11.388969,119000000.0
13.50127,-11.409457,119016950.0
13.54551,-11.462403,119033896.0
13.564336,-11.512067,119050850.0
13.554889,-11.538816,119067790.0
13.543348,-11.563257,119084744.0
13.582739,-11.475402,119101700.0
13.522757,-11.613637,119118640.0
13.514166,-11.628113,119135590.0
13.608629,-11.554372,119152540.0
13.60487,-11.583546,119169490.0
13.6280575,-11.579045,119186440.0
13.670829,-11.588651,119203390.0
13.701509,-11.584713,119220340.0
13.579826,-11.603447,119237290.0
13.726408,-11.602657,119254240.0
13.722351,-11.600124,119271180.0
13.583236,-11.637247,119288136.0
13.529375,-11.646492,119305090.0
13.470177,-11.649627,119322030.0
13.413978,-11.666677,119338984.0
13.399009,-11.672264,119355940.0
13.393171,-11.671869,119372880.0
13.369385,-11.67108,119389830.0
