X,Y,time
12.721369,-11.024501,124050850.0
12.765063,-11.019568,124067790.0
12.813162,-11.063428,124084744.0
12.832314,-11.0901575,124101700.0
12.854336,-11.091375,124118640.0
12.859025,-11.091139,124135590.0
12.887699,-11.128402,124152540.0
12.908083,-11.182061,124169490.0
12.912755,-11.255059,124186440.0
12.9091625,-11.255491,124203390.0
12.929973,-11.277047,124220340.0
12.927553,-11.278989,124237290.0
12.92936,-11.287949,124254240.0
12.964407,-11.2703495,124271180.0
12.873759,-11.362336,124288136.0
