X,Y,time
15.144124,-4.534645,57881356.0
15.159592,-4.577479,57898304.0
15.1587105,-4.5999565,57915256.0
15.1587105,-4.5999565,57932204.0
15.1587105,-4.5999565,57949150.0
15.1587105,-4.5999565,57966100.0
15.174088,-4.491954,57983050.0
15.155582,-4.5995803,58000000.0
15.155582,-4.5995803,58016948.0
15.155582,-4.5995803,58033896.0
15.170763,-4.588456,58050850.0
15.162989,-4.596174,58067796.0
15.170763,-4.588456,58084744.0
15.174088,-4.491954,58101696.0
15.174088,-4.491954,58118644.0
15.168354,-4.5970283,58135590.0
15.168354,-4.5970283,58152544.0
15.162989,-4.596174,58169492.0
15.162989,-4.596174,58186440.0
15.170763,-4.588456,58203388.0
15.178353,-4.496693,58220336.0
15.172159,-4.505241,58237290.0
15.168354,-4.5970283,58254236.0
15.162989,-4.596174,58271184.0
15.162989,-4.596174,58288136.0
15.162989,-4.596174,58305084.0
15.170763,-4.588456,58322030.0
15.133692,-4.569388,58338984.0
15.226921,-4.493862,58355932.0
