X,Y,time
13.879078,-5.051406,81016950.0
13.841626,-5.0512323,81033896.0
13.936241,-5.1388016,81050850.0
13.951906,-5.2082825,81067790.0
13.970736,-5.2277193,81084744.0
13.981507,-5.255975,81101700.0
13.99613,-5.279212,81118640.0
13.997545,-5.3240323,81135590.0
14.002788,-5.3978415,81152540.0
13.987116,-5.4461665,81169490.0
13.972481,-5.49092,81186440.0
13.986877,-5.49378,81203390.0
13.990381,-5.5373197,81220340.0
13.968678,-5.611,81237290.0
13.926873,-5.682729,81254240.0
13.920254,-5.7064033,81271180.0
13.923822,-5.726329,81288136.0
13.97876,-5.644954,81305090.0
13.888401,-5.821637,81322030.0
13.853957,-5.8733664,81338984.0
13.818658,-5.9101677,81355940.0
13.892805,-5.8420477,81372880.0
13.795675,-5.9634075,81389830.0
13.8813715,-5.869927,81406776.0
13.76954,-6.003251,81423730.0
13.730213,-6.0847673,81440680.0
13.707773,-6.128253,81457624.0
13.682631,-6.1521277,81474580.0
13.748392,-6.0743895,81491530.0
13.659052,-6.2167068,81508470.0
13.589664,-6.2704225,81525420.0
13.544161,-6.3127027,81542370.0
13.517887,-6.333949,81559320.0
13.5153885,-6.357111,81576270.0
13.635468,-6.324048,81593220.0
13.627859,-6.340197,81610170.0
13.614374,-6.365736,81627120.0
13.604366,-6.382064,81644060.0
13.585783,-6.3995323,81661016.0
13.577053,-6.40022,81677970.0
13.583233,-6.4204473,81694910.0
13.57471,-6.4277706,81711864.0
13.559795,-6.443885,81728820.0
13.556313,-6.4472675,81745760.0
13.402515,-6.445263,81762710.0
13.3863,-6.4591184,81779660.0
13.532125,-6.474376,81796610.0
13.510157,-6.4791336,81813560.0
13.373243,-6.468811,81830510.0
13.367273,-6.460331,81847460.0
13.366802,-6.4840736,81864410.0
13.352119,-6.490584,81881350.0
13.345845,-6.4944973,81898300.0
13.346296,-6.492182,81915256.0
13.339053,-6.5011554,81932200.0
13.332787,-6.4964576,81949150.0
13.31791,-6.502841,81966104.0
13.31791,-6.502841,81983050.0
13.313648,-6.5062704,82000000.0
13.320824,-6.506276,82016950.0
13.437889,-6.538378,82033896.0
13.305927,-6.517806,82050850.0
13.419849,-6.5442276,82067790.0
13.294473,-6.5262785,82084744.0
13.287091,-6.5280256,82101700.0
13.287091,-6.5280256,82118640.0
13.2877035,-6.5276513,82135590.0
13.284018,-6.5271416,82152540.0
13.287177,-6.510765,82169490.0
13.394709,-6.5674067,82186440.0
13.273919,-6.527115,82203390.0
13.27215,-6.5251136,82220340.0
13.271721,-6.5278144,82237290.0
13.244867,-6.5314474,82254240.0
13.297785,-6.546336,82271180.0
13.254084,-6.5205317,82288136.0
13.223787,-6.5260296,82305090.0
13.20054,-6.5284786,82322030.0
13.103886,-6.4500093,82338984.0
13.169535,-6.4903193,82355940.0
12.998112,-6.4004416,82372880.0
13.0604925,-6.4524236,82389830.0
13.014423,-6.4279366,82406776.0
12.997109,-6.426946,82423730.0
12.972928,-6.4035473,82440680.0
12.912383,-6.3647127,82457624.0
12.871333,-6.3141117,82474580.0
12.846457,-6.2887754,82491530.0
12.789423,-6.157801,82508470.0
12.775774,-6.141859,82525420.0
12.788578,-6.18777,82542370.0
12.754681,-6.1191196,82559320.0
12.769459,-6.0880637,82576270.0
12.725584,-5.9843364,82593220.0
12.740564,-5.9537306,82610170.0
12.716478,-5.9616947,82627120.0
12.74205,-5.81973,82644060.0
12.7723875,-5.749975,82661016.0
12.77471,-5.7246394,82677970.0
12.724924,-5.8052764,82694910.0
12.800889,-5.729096,82711864.0
12.799636,-5.695239,82728820.0
12.767599,-5.725641,82745760.0
12.846265,-5.6403327,82762710.0
12.786578,-5.6193094,82779660.0
12.941623,-5.573683,82796610.0
12.951054,-5.5619164,82813560.0
12.832034,-5.5526223,82830510.0
12.981529,-5.534378,82847460.0
13.056756,-5.5191293,82864410.0
13.015929,-5.5270724,82881350.0
