X,Y,time
13.108987,-11.458919,120186440.0
13.161083,-11.439344,120203390.0
13.063812,-11.438316,120220340.0
13.203205,-11.430672,120237290.0
13.092863,-11.407222,120254240.0
13.272333,-11.435871,120271180.0
13.308264,-11.463779,120288136.0
13.322237,-11.510274,120305090.0
13.338807,-11.508719,120322030.0
13.348103,-11.5333395,120338984.0
13.361361,-11.532407,120355940.0
13.354809,-11.586469,120372880.0
13.38817,-11.523099,120389830.0
13.311789,-11.662209,120406776.0
13.307862,-11.662245,120423730.0
13.421864,-11.629798,120440680.0
13.40007,-11.646928,120457624.0
13.322264,-11.6856985,120474580.0
13.212911,-11.654205,120491530.0
