X,Y,time
12.939209,-11.24052,122983050.0
12.897085,-11.230978,123000000.0
12.9965,-11.221839,123016950.0
12.995064,-11.22142,123033896.0
13.008977,-11.220774,123050850.0
13.030338,-11.249414,123067790.0
13.064861,-11.305023,123084744.0
13.0583,-11.352375,123101700.0
13.076557,-11.35134,123118640.0
13.068355,-11.367704,123135590.0
13.08667,-11.379759,123152540.0
13.063903,-11.394327,123169490.0
13.087589,-11.403915,123186440.0
13.125282,-11.373251,123203390.0
13.102972,-11.4118395,123220340.0
13.096798,-11.424923,123237290.0
