X,Y,time
13.157871,-11.514286,120576270.0
13.173462,-11.559052,120593220.0
13.141779,-11.587666,120610170.0
13.176889,-11.537188,120627120.0
13.2397175,-11.46973,120644060.0
13.272306,-11.469732,120661016.0
13.140627,-11.450478,120677970.0
13.302695,-11.455837,120694910.0
13.325337,-11.505548,120711864.0
13.326078,-11.559168,120728820.0
13.33786,-11.578847,120745760.0
13.341656,-11.586204,120762710.0
13.339577,-11.590179,120779660.0
13.389439,-11.566781,120796610.0
13.36716,-11.589325,120813560.0
13.221924,-11.598183,120830510.0
13.2115135,-11.6138,120847460.0
13.281021,-11.633702,120864410.0
13.23761,-11.608684,120881350.0
13.224698,-11.578438,120898300.0
13.186417,-11.558364,120915256.0
13.189896,-11.558954,120932200.0
13.190842,-11.538417,120949150.0
13.276374,-11.476123,120966104.0
13.287874,-11.438018,120983050.0
13.205772,-11.416361,121000000.0
13.168104,-11.415924,121016950.0
13.334946,-11.457644,121033896.0
13.348499,-11.488342,121050850.0
13.360216,-11.502848,121067790.0
13.3651,-11.516483,121084744.0
13.357344,-11.560572,121101700.0
13.4111805,-11.4946785,121118640.0
13.422663,-11.5442295,121135590.0
13.411999,-11.576512,121152540.0
13.422894,-11.602315,121169490.0
13.388457,-11.6052685,121186440.0
13.1939535,-11.590151,121203390.0
13.252758,-11.615311,121220340.0
13.213402,-11.606258,121237290.0
13.202997,-11.618115,121254240.0
13.1856,-11.586807,121271180.0
13.147543,-11.533543,121288136.0
13.135742,-11.488169,121305090.0
13.117913,-11.464486,121322030.0
13.1115055,-11.446214,121338984.0
13.1117325,-11.366486,121355940.0
13.214674,-11.355719,121372880.0
13.22816,-11.325589,121389830.0
13.272306,-11.329107,121406776.0
13.270287,-11.319474,121423730.0
13.163398,-11.285062,121440680.0
13.30492,-11.3870735,121457624.0
13.306835,-11.4236355,121474580.0
13.309637,-11.439341,121491530.0
13.310764,-11.442703,121508470.0
13.316826,-11.4697075,121525420.0
13.344877,-11.40388,121542370.0
13.240531,-11.548094,121559320.0
13.352737,-11.500864,121576270.0
13.349581,-11.53793,121593220.0
13.330705,-11.55382,121610170.0
13.303526,-11.5655,121627120.0
13.152187,-11.572532,121644060.0
