,time,X,Y,running_theta,turn_id
78,3.237288,16.247690315246583,-3.938263149261475,2.904689723769143,1
79,3.254237,16.2253967666626,-3.9368439674377442,2.895523147437129,1
80,3.271186,16.248165245056153,-3.9380839443206788,3.1354996095958394,1
81,3.288135,16.248870658874512,-3.9379515171051027,3.092791640050125,1
82,3.305084,16.249057426452637,-3.937924652099609,2.840209973046139,1
83,3.322033,16.245530090332032,-3.939397077560425,2.8484730806243928,1
84,3.338983,16.242489891052244,-3.940695757865906,2.384144984472688,1
85,3.355932,16.218971824645998,-3.9392683124542236,2.1162988133777234,1
86,3.372881,16.218917427062987,-3.9392497730255127,1.394675280251964,1
87,3.38983,16.219228248596192,-3.9391208600997927,1.2382200696515095,1
88,3.406779,16.219401550292968,-3.9390790557861326,2.6239484015382892,1
89,3.423728,16.219398460388184,-3.9390192651748657,2.756866192037659,1
90,3.440677,16.21938865661621,-3.939139609336853,4.2942412362254565,1
91,3.457627,16.21959213256836,-3.939149355888367,4.407671057095192,1
92,3.474576,16.219957275390627,-3.939125380516052,4.524564321514638,1
93,3.491525,16.220437545776367,-3.939036765098572,4.524564321513318,1
94,3.508474,16.22091781616211,-3.9389481496810914,4.2705082981967974,1
95,3.525423,16.22054397583008,-3.9391225576400757,4.327967813192897,1
96,3.542372,16.220323791503905,-3.9392411279678345,4.343088621711787,1
97,3.559322,16.22022518157959,-3.939296169281006,3.265493740535282,1
98,3.576271,16.2202103805542,-3.9392867136001586,2.8349404146874524,1
99,3.59322,16.220177192687988,-3.939235134124756,3.9564207110682412,1
100,3.610169,16.21999443054199,-3.9392576217651367,4.328214820255707,1
101,3.627118,16.219945793151854,-3.9392838287353515,5.704038391716484,1
102,3.644067,16.219960670471192,-3.9393320512771606,5.635206357220401,1
103,3.661016,16.21998733520508,-3.939445719718933,5.833505495955695,1
104,3.677966,16.22001403808594,-3.9395041418075563,4.281836174768356,1
105,3.694915,16.21979103088379,-3.939600958824158,4.7430622422790565,1
106,3.711864,16.242317543029785,-3.9407651901245115,4.782771728542313,1
107,3.728813,16.242465057373046,-3.9407669496536255,4.755923935659373,1
108,3.745762,16.263895645141602,-3.9415983390808105,4.755302540068863,1
109,3.762711,16.285336875915526,-3.94244348526001,4.513211266068425,1
110,3.779661,16.284840774536132,-3.9425454425811766,4.664049379509255,1
111,3.79661,16.2844873046875,-3.942675886154175,4.450032362709817,1
112,3.813559,16.28442672729492,-3.942684392929077,4.671823092725486,1
113,3.830508,16.28407428741455,-3.9428175783157347,4.62206762747354,1
114,3.847457,16.28329719543457,-3.943067831993103,4.6613603977038505,1
115,3.864406,16.282957611083983,-3.9431921148300173,4.62410669477983,1
116,3.881355,16.28244400024414,-3.9433586740493776,4.506186565492971,1
117,3.898305,16.281800193786623,-3.943486280441284,4.642966399276022,1
118,3.915254,16.281611289978027,-3.943551502227783,3.230613006421876,1
119,3.932203,16.281609420776366,-3.9435408687591553,4.45913421767488,1
120,3.949152,16.281306266784668,-3.9437129497528076,4.622678376072475,1
121,3.966101,16.28125946044922,-3.943750786781311,4.778971252015004,1
122,3.98305,16.281252059936524,-3.943758978843689,5.619351739107404,1
123,4.0,16.281389694213868,-3.9437595653533934,4.646302765670934,1
124,4.016949,16.28138370513916,-3.9437682819366455,5.352910978242832,1
125,4.033898,16.28175880432129,-3.943667621612549,4.855699278151925,1
126,4.050847,16.28176197052002,-3.9436683797836305,5.04065392122524,1
127,4.067796,16.30470687866211,-3.944818367958069,5.030760023815729,1
128,4.084745,16.32713104248047,-3.9461647939682005,5.338956544136737,1
129,4.101694,16.32723602294922,-3.946138186454773,5.638851161692725,1
130,4.118644,16.304565086364747,-3.9449657440185546,5.771068213719229,1
131,4.135593,16.304103088378906,-3.9450030374526976,6.46350728672925,1
132,4.152542,16.304013633728026,-3.945090298652649,5.5675396571903795,1
133,4.169491,16.303774375915527,-3.9450607252120973,5.758936529934763,1
134,4.18644,16.303469161987305,-3.945081639289856,5.558587574443805,1
135,4.203389,16.303698310852052,-3.9450185251235963,5.4198839460639014,1
136,4.220338,16.303751754760743,-3.945011534690857,5.1699822368476624,1
137,4.237288,16.303453750610352,-3.945130548477173,5.22609567305807,1
138,4.254237,16.303313941955565,-3.945195698738098,5.129059487528916,1
139,4.271186,16.303154945373535,-3.945251770019531,5.137485459864322,1
140,4.288135,16.303365097045898,-3.9451796436309814,5.406358756033958,1
141,4.305084,16.30303234100342,-3.945200214385986,5.6597986865271075,1
142,4.322033,16.3028560256958,-3.9452577018737793,5.828820982675516,1
143,4.338983,16.30244281768799,-3.9454750347137453,5.469677525801247,1
144,4.355932,16.302236251831054,-3.945501003265381,4.843351154891638,1
145,4.372881,16.302361526489257,-3.945383973121643,5.80307578850892,1
146,4.38983,16.302278251647948,-3.945366368293762,5.516388026236472,1
147,4.406779,16.302382049560546,-3.9453582191467285,5.74029108101893,1
148,4.423728,16.302519378662108,-3.945315399169922,4.648749804452895,1
149,4.440677,16.302549896240233,-3.945346155166626,5.8104728404156125,1
150,4.457627,16.302710609436033,-3.9452833700180054,6.6474784541682,1
151,4.474576,16.302722969055175,-3.945250668525696,5.757065177980287,1
152,4.491525,16.302892723083495,-3.945194597244263,5.394591284947648,1
153,4.508474,16.303087844848633,-3.9452030801773073,5.59768911757724,1
154,4.525423,16.303430442810058,-3.9451479148864745,5.601657006490366,1
155,4.542372,16.30362548828125,-3.945115714073181,5.814634495062918,1
156,4.559322,16.28131145477295,-3.944013409614563,6.288900004293229,1
157,4.576271,16.28136463165283,-3.9440441131591797,5.805310671416169,1
158,4.59322,16.259798011779786,-3.94318021774292,5.80642429680457,1
159,4.610169,16.238396377563475,-3.9423468017578127,5.601811001749127,1
160,4.627118,16.23893787384033,-3.9422562503814698,5.658631545134471,1
161,4.644067,16.239356231689452,-3.942161593437195,5.63343260413736,1
162,4.661016,16.239611282348633,-3.942110605239868,5.98066518403579,1
163,4.677966,16.23980743408203,-3.941991810798645,5.7904224459192335,1
164,4.694915,16.240196380615235,-3.9418479347229005,6.030560683223635,1
165,4.711864,16.24036689758301,-3.9417326641082764,5.799025685609477,1
166,4.728813,16.240718154907228,-3.941599283218384,5.620905596111741,1
167,4.745762,16.241025505065917,-3.9415418338775634,6.094563898528803,1
168,4.762711,16.241136360168458,-3.9414560747146608,7.087279526573436,1
169,4.779661,16.24113395690918,-3.9414262342453004,5.762797408201541,1
170,4.79661,16.241241493225097,-3.941389799118042,5.822240051335995,1
171,4.813559,16.2414266204834,-3.9413145399093628,6.949459901110586,1
172,4.830508,16.241427993774415,-3.9412906646728514,6.988852542881156,1
173,4.847457,16.241428680419922,-3.941252655982971,7.0869648591282575,1
174,4.864406,16.241426734924318,-3.941228404045105,6.767861027748469,1
175,4.881355,16.241432189941406,-3.941206021308899,5.700632846557934,1
176,4.898305,16.241611862182616,-3.941157355308533,6.021856121522619,1
177,4.915254,16.219046630859374,-3.9398763036727904,6.022053026712922,1
178,4.932203,16.196482849121093,-3.9385997915267943,6.544751617084959,1
179,4.949152,16.196119537353514,-3.938782601356506,6.2917860851299166,1
180,4.966101,16.196220512390138,-3.938694190979004,6.053725604442784,1
